doc_id,pdf_page,source,source_file,source_row,decision,accepted,before_table_numbers,proposed_table_numbers,after_table_numbers,evidence,updated_at,confirmation_source
1911_census_volume_iii_part_xi_life_tables,69,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,215,boundary_confirmed,True,40 | 41,40 | 41,40 | 41,The page contains the continuation of Table 40 and the start of Table 41. Both are present in the candidate list.,,
1911_census_volume_iii_part_xi_life_tables,71,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,216,boundary_confirmed,True,41 | 42,41 | 42,41 | 42,The page contains the continuation of Table 41 and the start of Table 42. Both are correctly identified in the candidate set.,,
1911_census_volume_iii_part_xii_occupations,312,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,217,boundary_confirmed,True,27 | 28,27 | 28,27 | 28,The page contains the conclusion of Table 27 and the commencement of Table 28. Both are correctly identified and present in the candidate list.,,
1911_census_volume_iii_part_xii_occupations,363,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,218,candidate_set_wrong,False,,,,"The page contains a table for Northern Territory Aboriginals, which is not represented in the provided candidate list (34, 35, 36). The candidate set is insufficient.",,
1911_census_volume_iii_part_xii_occupations,369,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,219,correct_match_from_candidates,True,,37,37,"The page is clearly a continuation of Table 37, which is listed in the candidate set. The previous model incorrectly flagged it as non-table.",,
1911_census_volume_iii_part_xii_occupations,411,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,220,candidate_set_wrong,False,,,,"The page contains a table for 'Melbourne and Suburbs', but the provided candidate table numbers (50, 51, 52) do not include this table. The candidate set is incomplete.",,
1911_census_volume_iii_part_xii_occupations,423,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,221,candidate_set_wrong,False,,,,"The page contains a table for 'ADELAIDE AND SUBURBS according to Occupation and Age', but the provided candidate list (56, 57, 58) does not include the correct table number for this specific data set.",,
1911_census_volume_iii_part_xii_occupations,429,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,222,candidate_set_wrong,False,,,,"The page contains a table for 'blooded Aboriginals' in Perth and Suburbs. This table is not represented in the provided candidate list (59, 60, 61).",,
1911_census_volume_iii_part_xii_occupations,431,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,223,candidate_set_wrong,False,,,,"The page contains a table for Perth and Suburbs, but the provided candidate table numbers (60, 61, 62) do not match this content. The candidate set is incorrect.",,
1911_census_volume_iii_part_xii_occupations,435,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,224,candidate_set_wrong,False,,,,"The page contains a table for Hobart and Suburbs, but the provided candidate table numbers (62, 63, 64) do not include the correct identifier for this table.",,
1911_census_volume_iii_part_xii_occupations,437,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,225,correct_match_from_candidates,True,,64,64,"The page is a continuation of Table 64 (Hobart and Suburbs, Females). The previous model warning was incorrect in stating the table ended on page 436; this page clearly continues the data for Hobart and Suburbs.",,
1911_census_volume_iii_part_xii_occupations,541,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,226,boundary_confirmed,True,74 | 75,74 | 75,74 | 75,The page contains two complete tables (74 and 75) as identified by the original match.,,
1911_census_volume_iii_part_xii_occupations,542,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,227,boundary_confirmed,True,75 | 76,75 | 76,75 | 76,The page contains the continuation of Table 75 and the start of Table 76. Both are present in the candidate list.,,
1911_census_volume_iii_part_xii_occupations,543,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,228,boundary_confirmed,True,76 | 77,76 | 77,76 | 77,The page contains the continuation of Table 76 and the start of Table 77. Both are present in the candidate list.,,
1911_census_volume_iii_part_xii_occupations,544,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,229,boundary_confirmed,True,77 | 78,77 | 78,77 | 78,The page contains the conclusion of Table 77 and the entirety of Table 78. Both are correctly identified and present in the candidate list.,,
1911_census_volume_iii_part_xii_occupations,545,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,230,accept_current_match,True,79 | 80,79 | 80,79 | 80,The page contains two complete tables (79 and 80) as identified by the original match.,,
1911_census_volume_iii_part_xii_occupations,554,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,231,correct_match_from_candidates,False,84,83 | 84,84,"The page contains the end of Table 83 and the start of Table 84. Table 83 was missing from the candidate list provided in the metadata, but is clearly visible on the page.",,
1911_census_volume_iii_part_xii_occupations,566,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,232,boundary_confirmed,True,89 | 90,89 | 90,89 | 90,The page contains two complete tables (89 and 90) as identified by the original match.,,
1911_census_volume_iii_part_xii_occupations,568,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,233,boundary_confirmed,True,90 | 91,90 | 91,90 | 91,The page contains the continuation of Table 90 (Northern Territory and Federal Capital Territory sections) and the start of Table 91. Both are correctly identified.,,
1911_census_volume_iii_part_xiii_dwellings,5,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,234,boundary_confirmed,True,1 | 2,1 | 2,1 | 2,The page contains two distinct tables (Table 1 and Table 2) as identified by their respective headings.,,
1911_census_volume_iii_part_xiii_dwellings,6,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,235,boundary_confirmed,True,3 | 4,3 | 4,3 | 4,The page contains two complete tables (3 and 4) as identified by the original match.,,
1911_census_volume_iii_part_xiii_dwellings,14,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,236,boundary_confirmed,True,8 | 9,8 | 9,8 | 9,The page contains the continuation of Table 8 and the start of Table 9. Both are correctly identified and present in the candidate list.,,
1911_census_volume_iii_part_xiii_dwellings,16,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,237,boundary_confirmed,True,10 | 11,10 | 11,10 | 11,The page contains the complete table 10 and the start of table 11 (New South Wales section).,,
1911_census_volume_iii_part_xiii_dwellings,17,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,238,correct_match_from_candidates,True,10 | 11,10 | 11,10 | 11,The page contains two distinct tables: the first for the Commonwealth of Australia and the second for New South Wales. These correspond to tables 10 and 11 in the census series.,,
1911_census_volume_iii_part_xiii_dwellings,34,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,239,boundary_confirmed,True,18 | 19,18 | 19,18 | 19,The page contains two distinct tables (18 and 19) as identified by their respective headers.,,
1911_census_volume_iii_part_xiii_dwellings,35,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,240,accept_current_match,True,18 | 19,18 | 19,18 | 19,The page contains two distinct tables: Table 18 (Tasmania) and Table 19 (Northern Territory). The assignment is correct.,,
1911_census_volume_iii_part_xiii_dwellings,36,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,241,boundary_confirmed,True,19 | 20,19 | 20,19 | 20,The page contains two distinct tables (19 and 20) as identified by their headers. The assignment is correct.,,
1911_census_volume_iii_part_xiii_dwellings,50,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,242,boundary_confirmed,True,27 | 28,27 | 28,27 | 28,The page contains two complete tables (27 and 28) as identified by their respective headers.,,
1911_census_volume_iii_part_xiii_dwellings,51,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,243,accept_current_match,True,27 | 28,27 | 28,27 | 28,The page contains two distinct tables: Table 27 (Tasmania) and Table 28 (Northern Territory). The assignment is correct.,,
1911_census_volume_iii_part_xiii_dwellings,52,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,244,boundary_confirmed,True,28 | 29,28 | 29,28 | 29,The page contains the completion of Table 28 and the start of Table 29. Both are correctly identified in the candidate set.,,
1911_census_volume_iii_part_xiii_dwellings,57,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,245,candidate_set_wrong,False,,,,"The page contains a table regarding Aboriginals in New South Wales, which is not represented in the provided candidate table numbers (30, 31, 32).",,
1911_census_volume_iii_part_xiii_dwellings,100,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,246,accept_current_match,True,46 | 47,46 | 47,46 | 47,The page contains two complete tables (46 and 47) as identified by the original match.,,
1911_census_volume_iii_part_xiii_dwellings,101,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,247,accept_current_match,True,46 | 47,46 | 47,46 | 47,"The page contains two distinct tables: Northern Territory (Table 46) and Federal Territory (Table 47), both concerning dwellings occupied solely by full-blooded Aboriginals. The assignment is correct.",,
1911_census_volume_iii_part_xiii_dwellings,114,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,248,accept_current_match,True,50 | 51,50 | 51,50 | 51,"The page contains two complete tables, 50 and 51, which are both present in the candidate list.",,
1911_census_volume_iii_part_xiii_dwellings,124,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,249,boundary_confirmed,True,56 | 57,56 | 57,56 | 57,Page contains the continuation of Table 56 and the start of Table 57. Both are present in the candidate list.,,
1911_census_volume_iii_part_xiii_dwellings,125,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,250,boundary_confirmed,True,57 | 58,57 | 58,57 | 58,"The page contains two complete tables, 57 and 58, which are both present in the candidate list.",,
1911_census_volume_iii_part_xiii_dwellings,126,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,251,boundary_confirmed,True,59 | 60 | 61,59 | 60 | 61,59 | 60 | 61,"The page contains three complete tables (59, 60, and 61) as identified by their headers.",,
1911_census_volume_iii_part_xiii_dwellings,127,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,252,correct_match_from_candidates,True,60 | 61 | 62,60 | 61 | 62,60 | 61 | 62,"The page contains three distinct tables corresponding to tables 60, 61, and 62. The original match is correct.",,
1911_census_volume_iii_part_xiii_dwellings,128,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,253,boundary_confirmed,True,62 | 63,62 | 63,62 | 63,The page contains two complete tables (62 and 63) as identified by their respective headers.,,
1911_census_volume_iii_part_xiii_dwellings,129,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,254,boundary_confirmed,True,62 | 63,62 | 63,62 | 63,"The page contains two distinct tables, corresponding to the continuation of the rental value per room (Table 62) and rental value per inmate (Table 63) series.",,
1911_census_volume_iii_part_xiii_dwellings,178,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,255,boundary_confirmed,True,66 | 67,66 | 67,66 | 67,Page contains the conclusion of Table 66 and the start of Table 67.,,
1911_census_volume_iii_part_xiii_dwellings,186,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,256,candidate_set_wrong,False,,,,"The page clearly identifies itself as Table 69. The provided candidate list (67, 68) does not include the correct table number.",,
1911_census_volume_iii_part_xiii_dwellings,200,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,257,non_table_confirmed,True,,,,The page is blank.,,
1911_census_volume_iii_part_xiv_summary,6,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,258,accept_current_match,True,1 | 2 | 3,1 | 2 | 3,1 | 2 | 3,"The page contains three complete tables (1, 2, and 3) as identified in the candidate set.",,
1911_census_volume_iii_part_xiv_summary,7,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,259,boundary_confirmed,True,3 | 4,3 | 4,3 | 4,The page contains the continuation of Table 3 and the start of Table 4. Both are within the candidate set.,,
1911_census_volume_iii_part_xiv_summary,8,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,260,boundary_confirmed,True,4 | 5,4 | 5,4 | 5,The page contains the conclusion of Table 4 and the entirety of Table 5.,,
1911_census_volume_iii_part_xiv_summary,40,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,261,boundary_confirmed,True,31 | 32,31 | 32,31 | 32,The page contains two distinct tables (31 and 32) as indicated by their respective headers.,,
1911_census_volume_iii_part_xiv_summary,42,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,262,accept_current_match,True,34 | 35,34 | 35,34 | 35,The page contains two complete tables (34 and 35) as identified by the original match.,,
1911_census_volume_iii_part_xiv_summary,43,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,263,boundary_confirmed,True,36 | 37,36 | 37,36 | 37,The page contains two complete tables (36 and 37) as identified by the original match.,,
1911_census_volume_iii_part_xiv_summary,45,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,264,boundary_confirmed,True,39 | 40,39 | 40,39 | 40,The page contains two complete tables (39 and 40) as identified in the original match.,,
1911_census_volume_iii_part_xiv_summary,46,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,265,boundary_confirmed,True,41 | 42,41 | 42,41 | 42,The page contains two complete tables (41 and 42) as identified by the original match.,,
1911_census_volume_iii_part_xiv_summary,47,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,266,boundary_confirmed,True,43 | 44,43 | 44,43 | 44,The page contains two complete tables (43 and 44) as identified by the original match.,,
1911_census_volume_iii_part_xiv_summary,48,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,267,boundary_confirmed,True,45 | 46,45 | 46,45 | 46,The page contains two complete tables (45 and 46) as identified by the model.,,
1911_census_volume_iii_part_xiv_summary,65,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,268,boundary_confirmed,True,62 | 63,62 | 63,62 | 63,The page contains two complete tables (62 and 63) as identified by the original match. The assignment is correct.,,
1911_census_volume_iii_part_xiv_summary,76,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,269,boundary_confirmed,True,68 | 69,68 | 69,68 | 69,The page contains the continuation of Table 68 and the start of Table 69. Both are correctly identified in the candidate set.,,
1911_census_volume_iii_part_xiv_summary,77,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,270,accept_current_match,True,69 | 70,69 | 70,69 | 70,The page contains the continuation of Table 69 and the start of Table 70. Both are correctly identified and present in the candidate list.,,
1911_census_volume_iii_part_xiv_summary,78,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,271,accept_current_match,True,71 | 72,71 | 72,71 | 72,The page contains two complete tables (71 and 72) as identified by the original match.,,
1911_census_volume_iii_part_xiv_summary,80,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,272,boundary_confirmed,True,74 | 75,73 | 74 | 75,73 | 74 | 75,"The page contains the continuation of Table 73, the entirety of Table 74, and the entirety of Table 75. All are present in the candidate list.",,
1911_census_volume_iii_part_xiv_summary,81,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,273,boundary_confirmed,True,76 | 77,76 | 77,76 | 77,Page contains two complete tables (76 and 77) as identified by the original match.,,
1911_census_volume_iii_part_xiv_summary,82,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,274,boundary_confirmed,True,78 | 79,78 | 79,78 | 79,The page contains two complete tables (78 and 79) as indicated by their respective headers and data blocks.,,
1911_census_volume_iii_part_xiv_summary,86,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,275,boundary_confirmed,True,79 | 80,79 | 80,79 | 80,The page contains the continuation of Table 79 and the start of Table 80. Both are present in the candidate list.,,
1911_census_volume_iii_part_xiv_summary,90,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,276,boundary_confirmed,True,81 | 82,81 | 82,81 | 82,The page contains two complete tables (81 and 82) as identified by their respective headings.,,
1911_census_volume_iii_part_xiv_summary,91,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,277,boundary_confirmed,True,81 | 82,81 | 82,81 | 82,The page contains two distinct tables: Table 81 (Relative Ages of Husbands and Wives) and Table 82 (Relative Religions of Husbands and Wives). Both are correctly identified in the candidate set.,,
1911_census_volume_iii_part_xiv_summary,96,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,278,accept_current_match,True,84 | 85,84 | 85,84 | 85,The page contains two complete tables (84 and 85) as identified.,,
1911_census_volume_iii_part_xiv_summary,97,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,279,boundary_confirmed,True,84 | 85,84 | 85,84 | 85,"The page contains two distinct tables, corresponding to Table 84 (Ages and Issue of Husbands) and Table 85 (Ages and Issue of Wives). The assignment is correct.",,
1911_census_volume_iii_part_xiv_summary,102,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,280,boundary_confirmed,True,88 | 89,88 | 89,88 | 89,The page contains the continuation of Table 88 and the start of Table 89. Both are present in the candidate list.,,
1911_census_volume_iii_part_xiv_summary,104,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,281,boundary_confirmed,True,89 | 90,89 | 90,89 | 90,The page contains the continuation of Table 89 and the start of Table 90. Both are present in the candidate list.,,
1911_census_volume_iii_part_xiv_summary,107,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,282,accept_current_match,True,91 | 92,91 | 92,91 | 92,The page contains the continuation of Table 91 and the start of Table 92. Both are correctly identified in the candidate set.,,
1911_census_volume_iii_part_xiv_summary,109,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,283,boundary_confirmed,True,92 | 93,92 | 93,92 | 93,Page contains the continuation of Table 92 and the start of Table 93. Both are present in the candidate list.,,
1911_census_volume_iii_part_xiv_summary,112,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,284,accept_current_match,True,94 | 95,94 | 95,94 | 95,The page contains the continuation of Table 94 and the start of Table 95. Both are present in the candidate list.,,
1911_census_volume_iii_part_xiv_summary,114,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,285,boundary_confirmed,True,95 | 96,95 | 96,95 | 96,The page contains the continuation of Table 95 and the start of Table 96. Both are correctly identified and present in the candidate list.,,
1911_census_volume_iii_part_xiv_summary,117,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,286,correct_match_from_candidates,True,98,97 | 98,97 | 98,The page contains the continuation of Table 97 and the start of Table 98. Both are present in the candidate list.,,
1911_census_volume_iii_part_xiv_summary,119,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,287,boundary_confirmed,True,98 | 99,98 | 99,98 | 99,The page contains the continuation of Table 98 and the start of Table 99. Both are present in the candidate list.,,
1911_census_volume_iii_part_xiv_summary,122,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,288,accept_current_match,True,100 | 101,100 | 101,100 | 101,The page contains the continuation of Table 100 and the start of Table 101. Both are present in the candidate list.,,
1911_census_volume_iii_part_xiv_summary,124,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,289,boundary_confirmed,True,101 | 102,101 | 102,101 | 102,The page contains the continuation of Table 101 and the start of Table 102. Both are present in the candidate list.,,
1911_census_volume_iii_part_xiv_summary,127,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,290,boundary_confirmed,True,103 | 104,103 | 104,103 | 104,The page contains the continuation of Table 103 and the start of Table 104. Both are correctly identified.,,
1911_census_volume_iii_part_xiv_summary,129,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,291,boundary_confirmed,True,104 | 105,104 | 105,104 | 105,The page contains the continuation of Table 104 and the start of Table 105. Both are correctly identified.,,
1911_census_volume_iii_part_xiv_summary,132,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,292,candidate_set_wrong,False,107,107,107,Table 106 is clearly visible on the page but is missing from the candidate list. Only 107 was assigned.,,
1911_census_volume_iii_part_xiv_summary,134,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,293,boundary_confirmed,True,107 | 108,107 | 108,107 | 108,The page contains the continuation of Table 107 and the start of Table 108. Both are correctly identified in the candidate set.,,
1911_census_volume_iii_part_xiv_summary,141,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,294,candidate_set_wrong,False,,,,"The page contains a continuation of a table regarding Age and Occupation. The provided candidate table numbers (110, 111, 112) do not match this content. The table appears to be a continuation of a table from a previous page.",,
1911_census_volume_iii_part_xiv_summary,172,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,295,boundary_confirmed,True,142 | 143,142 | 143,142 | 143,Page contains two complete tables (142 and 143) as identified by the original match.,,
1911_census_volume_iii_part_xiv_summary,174,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,296,boundary_confirmed,True,144 | 145,144 | 145,144 | 145,Page contains two complete tables (144 and 145) as identified in the candidate set.,,
1911_census_volume_iii_part_xiv_summary,175,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,297,accept_current_match,True,144 | 145,144 | 145,144 | 145,The page contains two distinct tables corresponding to the Commonwealth of Australia for dwellings of full-blooded Aboriginals (Table 144) and all dwellings (Table 145). The assignment is correct.,,
1911_census_volume_iii_part_xiv_summary,176,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,298,boundary_confirmed,True,146 | 147,146 | 147,146 | 147,The page contains two complete tables (146 and 147) as identified by the original match.,,
1911_census_volume_iii_part_xiv_summary,177,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,299,boundary_confirmed,True,148 | 149,148 | 149,148 | 149,The page contains two complete tables (148 and 149) as identified by the original match.,,
1911_census_volume_iii_part_xiv_summary,180,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,300,accept_current_match,True,151 | 152 | 153,151 | 152 | 153,151 | 152 | 153,"The page contains three complete tables (151, 152, 153) as identified.",,
1911_census_volume_iii_part_xiv_summary,181,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,301,boundary_confirmed,True,151 | 152 | 153,150 | 151 | 152,150 | 151 | 152,"The page contains three distinct tables corresponding to Private Dwellings (150), Dwellings other than Private (151), and All Dwellings (152). All are present in the candidate list.",,
1911_census_volume_iii_part_xiv_summary,183,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,302,accept_current_match,True,155 | 156 | 157,155 | 156 | 157,155 | 156 | 157,"The page contains three complete tables (155, 156, 157) as identified in the original match.",,
1911_census_volume_iii_part_xiv_summary,184,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,303,boundary_confirmed,True,158 | 159,158 | 159,158 | 159,"The page contains two complete tables, 158 and 159, which matches the original assignment.",,
1911_census_volume_iii_part_xiv_summary,186,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,304,boundary_confirmed,True,160 | 161,160 | 161,160 | 161,The page contains two complete tables (160 and 161) as identified by the original match.,,
1911_census_volume_iii_part_xiv_summary,201,qa_flash_lite,data/intermediate/page_inventory/abs_1911_flagged_page_qa.csv,305,boundary_confirmed,True,165 | 166 | 167,165 | 166 | 167,165 | 166 | 167,"The page contains three distinct tables (165, 166, and 167) as identified by their headers. All are within the candidate set.",,
1911_census_volume_ii_part_ii_birthplaces,31,qa_flash,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gemini_3_5_flash.csv,2,candidate_set_wrong,False,,,,"The page contains Table 1 (Birthplaces classified according to Birthplace and Age), which is not in the candidate list (12, 13, 14). The candidate set is wrong/insufficient.",,
1911_census_volume_ii_part_ii_birthplaces,49,qa_flash,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gemini_3_5_flash.csv,3,candidate_set_wrong,False,,,,"The page contains the continuation of the Queensland birthplace table (Table 24). The candidate set (21, 22, 23) contains the tables for Victoria (Table 22) and Queensland's first part (Table 23, which starts on page 150). This page (153) is the second part of the Queensland table, which is Table 24. Since Table 24 is not in the candidate set, it is flagged as candidate_set_wrong.",,
1911_census_volume_ii_part_ii_birthplaces,61,qa_flash,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gemini_3_5_flash.csv,4,candidate_set_wrong,False,,,,"The page contains Table 28 (Western Australia - Birthplace and Age, second page/part or complete on page for these age groups). The candidate set contains 28, but since the prior model flagged it as incorrect/insufficient or it needs verification against the full table structure, and the candidate set is incomplete/wrong for the full sequence of Western Australia tables (which usually span multiple pages), human review is required to confirm the correct table number mapping.",,
1911_census_volume_ii_part_ii_birthplaces,73,qa_flash,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gemini_3_5_flash.csv,5,candidate_set_wrong,False,,,,"The page contains the continuation of Table 36 (Northern Territory classified according to Birthplace and Age), but the candidate set only includes 33, 34, and 35. Therefore, the candidate set is wrong and incomplete.",,
1911_census_volume_ii_part_ii_birthplaces,97,qa_flash,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gemini_3_5_flash.csv,6,candidate_set_wrong,False,,,,"The page contains a large table for Victoria (Education and Conjugal Condition by Birthplace). The candidate table numbers (45, 46, 47) correspond to the Birthplaces tables, but this specific page is likely Table 46 (or part of it). However, without the correct mapping confirmed in the candidate set, and given the prior model warning that the candidates are insufficient/incorrect for this specific page's layout, it needs human review to verify the exact table number mapping for Victoria's detailed birthplace tables.",,
1911_census_volume_ii_part_ii_birthplaces,103,qa_flash,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gemini_3_5_flash.csv,7,candidate_set_wrong,False,,,,"The page contains Table 4 (Birthplaces - Queensland: Nationality, Length of Residence, Education, and Conjugal Condition) continued on page 207. The candidate set (48, 49, 50) is incorrect for this section of the 1911 census volume.",,
1911_census_volume_ii_part_ii_birthplaces,109,qa_flash,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gemini_3_5_flash.csv,8,candidate_set_wrong,False,,,,"The page contains Table 11 (State of South Australia: Birthplaces - Nationality, Length of Residence, Education, and Conjugal Condition) as indicated by the page number 213 and the sequence of tables in this part. The candidate set (51, 52, 53) is incorrect for this page.",,
1911_census_volume_ii_part_ii_birthplaces,115,qa_flash,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gemini_3_5_flash.csv,9,candidate_set_wrong,False,,,,"The page contains Table 55 (State of Western Australia - Birthplaces: Nationality, Length of Residence, Education, and Conjugal Condition). The candidate set includes 55, but the prior model flagged it as non_table and the candidate set is incomplete/wrong because it does not cover the full span of this large multi-page table structure properly, or the prior model was confused by the row numbers 1-75. Table 55 is indeed the correct table number for Western Australia in this section.",,
1911_census_volume_ii_part_ii_birthplaces,121,qa_flash,data/intermediate/page_inventory/abs_1911_flagged_page_qa_gemini_3_5_flash.csv,10,candidate_set_wrong,False,,,,"The page contains Table 13 (Tasmania - Birthplaces: Nationality, Length of Residence, Education, and Conjugal Condition) on printed page 225. The candidate set (57, 58, 59) is incorrect as it belongs to a different section or state.",,
